,Unnamed: 0,id,obraUrl,titulo,codigoFCO,numeroCR,dataTexto,imagemUrl,descricaoResumida,descricaoCompleta,localProducao,autoria,tipoObra,tecnica,suporte,numeroDN,altura,largura,assinatura,inscricaoFamilia,inscricaoExposicao,dimensoes,temas,pessoasRetratadas,imagemLocal,ano,decada,cor,cor_proporcao
824,824,18007,https://www.portinari.org.br/acervo/obras/18007/vaso-de-flores,Vaso de Flores,FCO-2659,CR-1667,1942,https://acervo-portinari.s3.sa-east-1.amazonaws.com/66817ae727ea992d48a0c7e74bd6a714.jpeg,"Composição nos tons azuis, cinzas, ocres, verdes, vermelho e preto. Textura lisa. Vaso de flores do campo sobre superfície cinza, contra...","Composição nos tons azuis, cinzas, ocres, verdes, vermelho e preto. Textura lisa. Vaso de flores do campo sobre superfície cinza, contra fundo claro. No centro, vaso ovalado com bordas salientes em tonalidade cinza com traços pretos na horizontal, de onde sai um buquê de flores do campo formado por zíneas vermelhas e ocres e pequenas flores azuis entremeadas por folhas verdes. Na frente do vaso estão caídas algumas pétalas vermelhas e uma folha. Fundo azul claro com algumas manchas escuras.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,têmpera,madeira,,,,"Assinada e datada na metade inferior à direita ""PORTINARI 1942""",,,"54,5 x 45,5 cm","Natureza, Flores",,18007_Vaso_de_Flores.jpeg,1942.0,1940.0,"[[np.float64(0.8543209175776789), np.float64(0.866340935142725), np.float64(0.8662389147506416)], [np.float64(0.49543114719666154), np.float64(0.5029854832695596), np.float64(0.4821905871587125)], [np.float64(0.6615998617876325), np.float64(0.2013903855056857), np.float64(0.09897317288682876)]]",0.6261859227129337
825,825,18008,https://www.portinari.org.br/acervo/obras/18008/espantalho-na-tempestade,Espantalho na Tempestade,FCO-2660,CR-4485,1944,https://acervo-portinari.s3.sa-east-1.amazonaws.com/9b24cdbbcab8175f08048404876c16da.jpeg,"Composição nos tons cinzas, preto, terras, laranjas, verdes, branco e azuis. Textura lisa. Espantalho armado em paisagem árida com...","Composição nos tons cinzas, preto, terras, laranjas, verdes, branco e azuis. Textura lisa. Espantalho armado em paisagem árida com tempestade. Em primeiro plano, à direita, espantalho armado em dois pedaços de pau em cruz, na diagonal da esquerda para a direita e de baixo para cima. Na extremidade superior, cabeça quadrada de frente, cabelos espetados e traços fisionômicos estilizados. Sobre os paus em cruz, panejamento esvoaçante em tons cinza e verdes descendo pela trave horizontal e se dividindo em dois para formar as pernas. À esquerda, no chão terra com algumas pinceladas verdes e azuis, uma cabeça azul. Em segundo plano, do centro para a esquerda, em perspectiva para o fundo, quatro galhos curvados para a direita e no centro do céu escuro, representação de chuva caindo em diagonal da direita para a esquerda e raios amarelos que atravessam o céu na horizontal. A chuva se repete mais ao fundo, caindo na linha do horizonte, à esquerda do centro. Vê-se raio na horizontal, ao fundo.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,"guache, grafite",papel,,,,"Assinada e datada na metade inferior à direita ""PORTINARI 1944-1959""",,,"28,5 x 42,5 cm","Cultura Brasileira, Espantalho, Natureza, Paisagem, Campo, Diversos, Elementos recorrentes, Moringa",,18008_Espantalho_na_Tempestade.jpeg,1944.0,1940.0,"[[np.float64(0.11007237545319194), np.float64(0.1083390188217199), np.float64(0.12493463870164319)]]",1.0
826,826,18009,https://www.portinari.org.br/acervo/obras/18009/natureza-morta-com-barquinhos-de-papel,Natureza-Morta com Barquinhos de Papel,FCO-2661,CR-317,[1932],https://acervo-portinari.s3.sa-east-1.amazonaws.com/75ed35845b2d5e138198b514a8dff67f.jpeg,"Composição nos tons escuros de terras e verdes e nos tons cinzas e vermelho. Textura lisa. Sobre tampo liso de mesa, em perspectiva...","Composição nos tons escuros de terras e verdes e nos tons cinzas e vermelho. Textura lisa. Sobre tampo liso de mesa, em perspectiva aérea, representação de prato fundo com água e barquinhos de papel. Área retangular escura atravessa toda a largura e quase toda a altura da composição sugerindo ser o tampo de mesa sobre a qual estão, vistos de cima, à direita do centro um prato fundo contendo água e um barquinho de papel vermelho boiando, ligeiramente caído para a esquerda. Próximos ao prato, mais três barquinhos de papel impresso parecendo ser jornal, dois à esquerda e um à direita projetando reflexos sobre a mesa. Na margem superior, fundo liso verde escuro.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,cartão,,59.0,72.0,"Assinada e datada na metade inferior à direita ""C.PORTINARI 1945 [sic]""",,,59 x 72 cm,"Diversos, Objetos, Barquinho de papel, Diversos, Objetos, Prato, Natureza-morta",,18009_Natureza-Morta_com_Barquinhos_de_Papel.jpeg,1932.0,1930.0,"[[np.float64(0.16768963526773403), np.float64(0.11358488374745077), np.float64(0.054485071172726336)], [np.float64(0.6329778240303152), np.float64(0.4566500051219278), np.float64(0.2272130110212194)]]",0.9140356802288621
827,827,18011,https://www.portinari.org.br/acervo/obras/18011/cangaceiros,Cangaceiros,FCO-2663,CR-4505,c.1959,https://acervo-portinari.s3.sa-east-1.amazonaws.com/ca47ae15fa40b6dd0d1d8633d5a4baf3.jpeg,"Composição nos tons azuis, pardo, terras, ocres, verdes, rosas, laranja, preto, vermelho e branco. Pinceladas marcadas e suporte aparente...","Composição nos tons azuis, pardo, terras, ocres, verdes, rosas, laranja, preto, vermelho e branco. Pinceladas marcadas e suporte aparente em algumas áreas. Cena com grupos de cangaceiros e montanhas ao fundo. Em primeiro plano, no centro, cangaceiro em pé, de perfil para a esquerda, segurando pelo cano uma espingarda que está apoiada no chão. Usa chapéu de couro, lenço laranja no pescoço, cartucheiras cruzadas no peito sobre roupa azul e está descalço. À direita, sugestão de tufo de vegetação. Em segundo plano, à esquerda, figura sentada de perfil para a direita com os braços estendidos para frente tendo à sua esquerda uma figura de homem em pé, de frente, usando chapéu e roupa azuis. Em terceiro plano, à esquerda, grupo de cangaceiros em pé, de frente. As figuras não têm os traços fisionômicos representados e estão descalças. No fundo, montanhas e céu azuis e lua no alto, à esquerda.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,papel pardo,,33.0,,,,,"33 x 28,5 cm","Social, Cangaceiro, Figura Humana, Grupo, Homens",,18011_Cangaceiros.jpeg,1959.0,1950.0,"[[np.float64(0.6516447302799453), np.float64(0.6542731858651556), np.float64(0.6810746698787331)]]",1.0
828,828,18012,https://www.portinari.org.br/acervo/obras/18012/crime-no-cangaco,Crime no Cangaço,FCO-2664,CR-3015,1951,https://acervo-portinari.s3.sa-east-1.amazonaws.com/36480f174f2f868a738db060b397fb71.jpeg,"Composição nos tons azuis, rosas, vermelhos, terras, ocres, verdes, branco e preto. Textura lisa e suporte aparente em algumas áreas....","Composição nos tons azuis, rosas, vermelhos, terras, ocres, verdes, branco e preto. Textura lisa e suporte aparente em algumas áreas. Cena de três cangaceiros com punhais e recorte de jornal colado. À esquerda, área retangular com parte de um jornal colado. Sobre área escura, figura de homem deitado na horizontal, cabeça para a direita e pés para a esquerda, rosto voltado para trás vendo-se apenas os cabelos escuros. Braço direito esticado para cima segurando na mão fechada um punhal que está fincado no chão. Veste roupa clara com áreas geometrizadas e cartucheira à volta da cintura. À direita, pouco mais atrás, cangaceiro sentado de frente, com a perna esquerda dobrada e pé sobre as costas da figura estendida à sua frente. Tem a cabeça inclinada para baixo, braço direito levantado segurando um punhal e mão esquerda agarrando a cabeça do homem deitado. Usa chapéu característico, cartucheiras cruzadas no peito sobre roupa em tons ocre e terra com áreas de claro-escuro e não tem traços fisionômicos representados. Pouco atrás, cangaceiro em pé, de frente, tem rosto anguloso, traços fisionômicos representados, cabelos negros pixaim saindo de sob o chapéu. Braço direito para baixo segurando espingarda e braço esquerdo para o alto segurando um punhal e pernas afastadas. Veste roupa clara com áreas mais escuras e usa lenço verde no pescoço, cartucheiras cruzadas no peito e à volta da cintura. No chão sobre a área rosa, algumas pedras espalhadas. Nas áreas onde estão as figuras, áreas geométricas em tons escuros acentuando o claro-escuro da composição. Fundo azul claro até encontrar a linha do horizonte.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,"guache, aquarela, grafite",cartão pardo,,,46.0,"Assinada e datada na metade inferior à esquerda ""Portinari 1951""",,,"31,5 x 46 cm","Social, Cangaceiro, Figura Humana, Grupo, Homens",,18012_Crime_no_Canga_o.jpeg,1951.0,1950.0,"[[np.float64(0.7424533818714827), np.float64(0.6487818720312822), np.float64(0.6028159449607262)], [np.float64(0.2381036505051353), np.float64(0.1611385543915937), np.float64(0.1373887149950429)]]",0.6996003178758414
829,829,18023,https://www.portinari.org.br/acervo/obras/18023/cabeca-de-indio,Cabeça de Índio,FCO-2679,CR-4256,[1957],https://acervo-portinari.s3.sa-east-1.amazonaws.com/8508c0d97f45e09575e3f559aa32bb31.jpeg,"Composição nos tons azuis, preto, vermelhos, verdes, terra e rosa. Pinceladas de contorno, pinceladas retas e paralelas. Cabeça de...","Composição nos tons azuis, preto, vermelhos, verdes, terra e rosa. Pinceladas de contorno, pinceladas retas e paralelas. Cabeça de índio, no centro da área do suporte, com pinceladas contornando a figura. O índio tem rosto oval contornado de preto, cabelos curtos, lisos e escuros com franja sobre a testa, olhos redondos pretos contornados por pinceladas angulosas azul esverdeado, nariz sugerido, lábios vermelhos representados por pinceladas verticais. Sobre o rosto, pinceladas azuis e vermelhas e ao seu redor, traços azuis paralelos em diagonal. Nas margens à direita, inferior e esquerda, traços retos paralelos contornando o suporte.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,vidro,,58.0,,Sem assinatura e sem data,,,"58 x 61,5 cm","Social, Tipos étnicos, Índio, Figura Humana, Criança, Menino, Figura Humana, Membros, Cabeça",,18023_Cabe_a_de__ndio.jpeg,1957.0,1950.0,"[[np.float64(0.7570964396631418), np.float64(0.711030207304032), np.float64(0.6222073995919715)], [np.float64(0.17810998878078527), np.float64(0.1676500840804346), np.float64(0.15913187671223725)]]",0.8276024765639084
830,830,18025,https://www.portinari.org.br/acervo/obras/18025/retrato-de-elisabeth-de-castro-maya,Retrato de Elisabeth de Castro Maya,FCO-2680,CR-1407,1941,https://acervo-portinari.s3.sa-east-1.amazonaws.com/ccb9e9efbbdf195d99c3d02cf1d06b36.jpeg,"Composição nos tons cinzas, ocres, rosas, terras, azuis, lilases e vermelho. Textura lisa. Retrato de meio-corpo de mulher, contra fundo...","Composição nos tons cinzas, ocres, rosas, terras, azuis, lilases e vermelho. Textura lisa. Retrato de meio-corpo de mulher, contra fundo claro. A retratada está ligeiramente voltada para a esquerda, tem rosto oval, cabelos castanhos repartidos à direita, penteados para os lados e ligeiramente ondulados cobrindo a nuca. Testa larga, sobrancelhas escuras e espessas, olhos amendoados voltados para a esquerda, nariz fino, lábios bem marcados, queixo proeminente com vinco sob os lábios e pescoço longo. Vê-se blusa com decote quadrado e sem mangas, cor-de-rosa com ""pois"" vermelhos. Colo e braços sombreados acentuando a luminosidade da composição. Fundo azul claro com faixa mais escura atravessando a largura em leve diagonal da direita para a esquerda e de baixo para cima atrás da cabeça e nos cantos inferiores, área em tons lilases.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,73.0,60.0,"Assinada e datada no canto inferior direito ""PORTINARI 1941""",,,73 x 60 cm,"Retrato, Mulher",Elisabeth de Castro Maya,18025_Retrato_de_Elisabeth_de_Castro_Maya.jpeg,1941.0,1940.0,"[[np.float64(0.5668688944444652), np.float64(0.45380494080668454), np.float64(0.4149971919399339)]]",1.0
831,831,18026,https://www.portinari.org.br/acervo/obras/18026/mulher,Mulher,FCO-2681,CR-1290,1940,https://acervo-portinari.s3.sa-east-1.amazonaws.com/0f0945a101c90d2463be89f973b83fb5.jpeg,"Composição nos tons ocres, azuis, terras e branco. Textura lisa. Representação de meio-busto de mulher ocupando a quase totalidade da...","Composição nos tons ocres, azuis, terras e branco. Textura lisa. Representação de meio-busto de mulher ocupando a quase totalidade da área do suporte. Figura volumosa, de frente, tem o rosto oval com contorno escuro, espécie de lenço branco na cabeça, vendo-se à direita, cabelos crespos, compridos até o ombro. Sobrancelhas retas, olhos amendoados, nariz sugerido, lábios fechados e queixo arredondado. Mão direita aberta com os dedos apoiando o rosto. Usa roupa drapeada com decote quadrado realçando o pescoço grosso e o colo farto. Luz incidindo pela esquerda e área de sombra no rosto, à direita. Fundo liso azul claro.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,têmpera,tela,,71.0,,"Assinada e datada na metade inferior à esquerda ""PORTINARI 940""","No verso, inscrição de Maria Portinari “Original de CANDIDO PORTINARI Têmpera”; carimbo com a inscrição “ORIGINAL DE CANDIDO PORTINARI TÍTULO: Mulher TAMANHO: 070 x 056 ANO: 1940 CERTIFICADO POR: Maria V. Portinari”.",,"71 x 55,5 cm","Figura Humana, Mulher",,18026_Mulher.jpeg,1940.0,1940.0,"[[np.float64(0.7579165124362303), np.float64(0.7335633379180604), np.float64(0.7775024748248925)], [np.float64(0.29948452361485356), np.float64(0.22594497046083772), np.float64(0.1725831350750118)]]",0.6830568883741451
832,832,18027,https://www.portinari.org.br/acervo/obras/18027/espantalho,Espantalho,FCO-2683,CR-2928,1951,https://acervo-portinari.s3.sa-east-1.amazonaws.com/a8a7b7d31292f3c746665fe4a15821fe.jpeg,"Composição nos tons ocres, terras, cinzas, amarelos, azuis, branco e verde. Textura lisa e pinceladas marcadas no campo. Espantalho...","Composição nos tons ocres, terras, cinzas, amarelos, azuis, branco e verde. Textura lisa e pinceladas marcadas no campo. Espantalho armado em campo plantado, estacas e duas figuras sentadas. À esquerda, espantalho armado no alto de uma estaca fina. Cabeça e corpo formam um só volume em branco e áreas sombreadas em verde, braços e pernas esvoaçantes, deixando ver as extremidades das traves. À esquerda, do centro para a direita, em ligeira diagonal da frente para o fundo, cinco estacas lado a lado. No centro, entre as duas primeiras estacas, figura sentada de frente, usando vestido azul e entre as duas estacas que se seguem, pouco mais ao fundo, outra figura na mesma posição que a primeira, usando vestido verde. No chão, plantação de trigo ou arroz, vendo-se área em tom terra na base da composição. No fundo, céu acinzentado clareando em direção à linha do horizonte.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,33.0,55.0,"Assinada e datada na metade inferior à direita ""PORTINARI 1951""",,,33 x 55 cm,"Cultura Brasileira, Espantalho, Natureza, Paisagem, Campo, Figura Humana, Figura",,18027_Espantalho.jpeg,1951.0,1950.0,"[[np.float64(0.49157518521768073), np.float64(0.2974098371930183), np.float64(0.19344413825734907)], [np.float64(0.7385131879654239), np.float64(0.6228860678366939), np.float64(0.5190565627495399)]]",0.6152298062865497
833,833,18037,https://www.portinari.org.br/acervo/obras/18037/pescadores,Pescadores,FCO-3727,CR-2859,[1950],https://acervo-portinari.s3.sa-east-1.amazonaws.com/de04765883361e58cb72540b519663f3.jpeg,"Composição nos tons ocres, terras, azuis, amarelos, laranjas, vermelho, preto, rosa e branco. Textura lisa e espessa. Cena de pescadores...","Composição nos tons ocres, terras, azuis, amarelos, laranjas, vermelho, preto, rosa e branco. Textura lisa e espessa. Cena de pescadores em praia, representada por áreas geométricas, com mar e montanhas ao fundo. Em primeiro plano, à direita do centro, mulher ajoelhada sobre a perna direita, de perfil para a direita e com a cabeça de perfil para a esquerda, usando vestido longo. Junto às margens laterais do suporte, áreas angulosas em tons escuros sugerindo massas rochosas. Em segundo plano, ao centro, três figuras: homem em pé, de frente com o braço direito esticado em direção da mulher que está à sua direita, ajoelhada, estendendo-lhe o que pode ser um peixe; à esquerda do homem, outra mulher, em pé, de frente, com a cabeça voltada na direção do homem, e com o braço direito dobrado na frente do corpo. À esquerda do grupo central, homem de perfil para a direita, curvado e com as pernas afastadas, sendo que a esquerda está dobrada como se estivesse em plano mais alto; à direita da composição, homem andando de perfil para a esquerda, carregando criança às costas. Ao fundo, à esquerda, praia com mar azul e montanhas altas e, à direita, mais duas montanhas. Faixa de céu atravessando quase toda a margem superior do suporte.",França > Paris,Candido Portinari,Pintura,óleo,cartão,,25.0,55.0,"Assinada e datada na metade inferior à direita ""PORTINARI 952 [sic]""",,,25 x 55 cm,"Social, Cenas de trabalho, Pesca, Social, Trabalhadores, Pescador, Figura Humana, Grupo, Figura Humana, Homem, Figura Humana, Mulher",,18037_Pescadores.jpeg,1950.0,1950.0,"[[np.float64(0.18279093766949756), np.float64(0.17076762221988195), np.float64(0.17381296101272212)]]",1.0
834,834,18038,https://www.portinari.org.br/acervo/obras/18038/pescadores,Pescadores,FCO-3283,CR-2858,[1950],https://acervo-portinari.s3.sa-east-1.amazonaws.com/3374b7c3951d07fa4d09515b0639e6d4.jpeg,"Composição nos tons claros de amarelos, ocres, verdes, azuis, lilás, branco, cinzas e nos tons terras, laranjas e preto. Textura lisa....","Composição nos tons claros de amarelos, ocres, verdes, azuis, lilás, branco, cinzas e nos tons terras, laranjas e preto. Textura lisa. Cena de pescadores na praia, contra fundo geometrizado. Da esquerda para a direita: menino curvado de perfil para a direita; homem em pé, de costas 3/4 voltado para a esquerda segurando o que parece ser um anzol apoiado no chão; mulher ajoelhada de frente com a cabeça 3/4 voltada para a direita, abraçando um peixe grande de cabeça para baixo; homem em pé, de frente com as pernas afastadas, segurando com a mão direita um peixe e a esquerda na altura da testa. Duas mulheres: uma de pé com a cabeça voltada para a esquerda e a outra agachada à sua frente, e homem andando de perfil para a esquerda com uma criança nos ombros. Praia geometrizada em tons ocres, amarelos, verdes, azuis, laranjas, terras e ao fundo faixa esverdeada na horizontal representando o mar e o céu acinzentado.",França > Paris,Candido Portinari,Pintura,guache,cartão,,,25.0,,,,"12,5 x 25 cm","Social, Cenas de trabalho, Pesca, Social, Trabalhadores, Pescador, Figura Humana, Figura, Figura Humana, Grupo",,18038_Pescadores.jpeg,1950.0,1950.0,"[[np.float64(0.7197259383453611), np.float64(0.702386189990621), np.float64(0.6581924039490097)], [np.float64(0.4623495582139038), np.float64(0.33269870167186855), np.float64(0.2512781216839343)]]",0.5227481139438085
835,835,18046,https://www.portinari.org.br/acervo/obras/18046/retrato-de-joao-candido,Retrato de João Candido,FCO-2694,CR-1791,1943,https://acervo-portinari.s3.sa-east-1.amazonaws.com/1ac3d843f9616f66e2b5163bf20de9c8.jpeg,"Composição nos tons cinzas, azuis, terras, vermelhos, verdes, preto, branco e rosas. Textura espessa, uso de espátula sobre o menino....","Composição nos tons cinzas, azuis, terras, vermelhos, verdes, preto, branco e rosas. Textura espessa, uso de espátula sobre o menino. Retrato de João Candido vestido de arlequim, contra fundo tratado com formas abstrato-geométricas. O menino está no centro da composição, 3/4 voltado para a direita. Tem rosto rechonchudo, cabelos curtos com franja sobre a testa representados em cinza com toques de rosa; olhos grandes azuis realçados pelo contorno preto e representação dos cílios; nariz pequeno sombreado, lábios levemente contornados e queixo arredondado. Está ajoelhado sobre a perna direita, a esquerda flexionada para frente e pé apoiado no chão. Braço direito caído, mão pousada no colo e braço esquerdo dobrado, apoiado no joelho flexionado. Veste roupa de arlequim com losangos vermelhos e brancos, gola e luvas brancas e calça sapatos azuis. A figura se destaca do fundo por contorno reto. Fundo escuro com formas abstrato-geométricas, linhas sinuosas, traços soltos, destacando-se parte de máscara à esquerda. Luz incidindo pela esquerda, sobre o menino.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,100.0,80.0,"Assinada e datada no canto inferior esquerdo ""PORTINARI 943""",,,100 x 80 cm,"Retrato, Família do artista, Filho",João Candido Portinari,18046_Retrato_de_Jo_o_Candido.jpeg,1943.0,1940.0,"[[np.float64(0.15111486212400127), np.float64(0.190801869029881), np.float64(0.1985121322148914)], [np.float64(0.7902659067016232), np.float64(0.7945048394042217), np.float64(0.804632361646919)]]",0.6519251568245727
836,836,18047,https://www.portinari.org.br/acervo/obras/18047/retrato-de-maria-julieta-drummond-de-andrade,Retrato de Maria Julieta Drummond de Andrade,FCO-2695,CR-978,1939,https://acervo-portinari.s3.sa-east-1.amazonaws.com/5f1c6e2c266adaa896943549ba912179.jpeg,"Composição nos tons terras e ocres (predominantes), rosas, branco, vermelho e azul. Textura lisa e espessa nos brancos e nos cabelos...","Composição nos tons terras e ocres (predominantes), rosas, branco, vermelho e azul. Textura lisa e espessa nos brancos e nos cabelos próximo ao laço. Retrato de menina contra fundo escuro. A retratada está 3/4 voltada para a esquerda, tem rosto fino, cabelos cacheados castanhos claros penteados para trás, divididos ao centro e presos por uma fita rosa arrematada com laço no alto da cabeça. Testa larga, sobrancelhas sombreadas, olhos azuis, nariz pequeno, lábios finos apenas sugeridos, queixo proeminente e pescoço longo. Usa vestido rosa com gola redonda e mangas curtas bufantes. Fundo liso em tom terra e luz incidindo pela direita.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,,,"Assinada e datada na margem inferior à esquerda ""PORTINARI 939""",,,"73,5 x 60,5 cm","Retrato, Criança, Menina",Maria Julieta Drummond de Andrade,18047_Retrato_de_Maria_Julieta_Drummond_de_Andrade.jpeg,1939.0,1930.0,"[[np.float64(0.03188694814539796), np.float64(0.03307494949678906), np.float64(0.028102023966420323)], [np.float64(0.6683834583355781), np.float64(0.5177811083209835), np.float64(0.3575891557513948)]]",0.6197976956055734
837,837,18048,https://www.portinari.org.br/acervo/obras/18048/cabeca-de-negro,Cabeça de Negro,FCO-2696,CR-455,1934,https://acervo-portinari.s3.sa-east-1.amazonaws.com/3cd67e761a74d9631845d603e724e40f.jpeg,"Composição nos tons azuis, rosas, terras, verdes, preto, branco e cinza. Textura lisa. Busto de negro contra paisagem com morros ocupando...","Composição nos tons azuis, rosas, terras, verdes, preto, branco e cinza. Textura lisa. Busto de negro contra paisagem com morros ocupando a quase totalidade da área da composição. A figura está 3/4 voltada para a direita, tem rosto alongado, cabelos pixaim curtos, testa larga ligeiramente proeminente, olhos grandes amendoados voltados para a direita, nariz curto e largo, lábios grandes e grossos, queixo pequeno e pescoço marcado por linhas na horizontal. Fisionomia forte e séria. Usa camiseta azul acinzentada, de mangas curtas e sem gola, com abertura na frente. No fundo, à esquerda, morros em tons verdes e rosados com várias cercas de estacas finas vendo-se, no topo, sugestão de capela. À direita, caminho em perspectiva para o fundo vendo-se à margem parte de construção de um andar e morros parcialmente cercados. Ainda à direita, três postes altos acompanhando o caminho com fios de eletricidade cheios de passarinhos pousados. Céu azul vendo-se, no alto, pássaros voando.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,70.0,50.0,"Assinada e datada no canto superior direito ""C.PORTINARI 934""",,"No chassi, etiqueta “GALERIE CHARPENTIER 76, Rue du FG. Saint-Honoré-PARIS Anjou 57-61-54-82 PORTINARI 1946”; inscrição “Nº 31”.",70 x 50 cm,"Social, Tipos étnicos, Negro, Natureza, Paisagem, Campo, Figura Humana, Homem",,18048_Cabe_a_de_Negro.jpeg,1934.0,1930.0,"[[np.float64(0.6197275859723312), np.float64(0.6133793336314455), np.float64(0.5948481897098432)], [np.float64(0.18865506676829444), np.float64(0.13708407797999925), np.float64(0.0756119380164924)]]",0.6854272190062711
838,838,18050,https://www.portinari.org.br/acervo/obras/18050/cabeca-de-mulher,Cabeça de Mulher,FCO-2698,CR-2700,1948,https://acervo-portinari.s3.sa-east-1.amazonaws.com/3e2158c7d4152efd37e0a15cb32beafd.jpeg,"Composição nos tons rosas, azuis, verdes, violeta, cinzas, pretos, lilás, branco e ocre. Textura lisa e suporte aparente em algumas...","Composição nos tons rosas, azuis, verdes, violeta, cinzas, pretos, lilás, branco e ocre. Textura lisa e suporte aparente em algumas áreas. Cabeça de mulher 3/4 voltada para a esquerda, com áreas geométricas confundindo-a com o fundo. A figura tem o rosto anguloso representando deformidade expressiva, cabelos representados por algumas pinceladas pretas sobre áreas geometrizadas, testa curta, sobrancelhas sugeridas por poucos traços sobre área de sombra que contorna os olhos. Nariz reto e largo, lábios fechados, queixo reto e pescoço grosso. Fundo com áreas geométricas em cores vivas sobrepondo a figura e integrando-a no conjunto da composição.",Uruguai > Montevidéu,Candido Portinari,Pintura,guache,cartão pardo,,58.0,46.0,"Assinada e datada na metade inferior à direita ""PORTINARI 1948 MONTEVIDEO""",,,58 x 46 cm,"Figura Humana, Membros, Cabeça, Figura Humana, Mulher",,18050_Cabe_a_de_Mulher.jpeg,1948.0,1940.0,"[[np.float64(0.787659547590432), np.float64(0.7815716734019239), np.float64(0.8273449361643875)], [np.float64(0.2195573779277723), np.float64(0.1894066193441436), np.float64(0.22213367003420043)]]",0.5967028572977662
839,839,18054,https://www.portinari.org.br/acervo/obras/18054/velho,Velho,FCO-2703,CR-21,1923,https://acervo-portinari.s3.sa-east-1.amazonaws.com/c820b13e695232654626da9322e68005.jpeg,"Composição nos tons terras e ocres (predominantes), cinzas, branco e preto. Textura lisa. Representação de velho sentado, contra fundo...","Composição nos tons terras e ocres (predominantes), cinzas, branco e preto. Textura lisa. Representação de velho sentado, contra fundo escuro. A figura está de torso nu e panejamento cobrindo-lhe as pernas, ligeiramente inclinado e voltado para a esquerda com a cabeça de perfil. Tem rosto comprido acentuado por barba longa e grisalha caída sobre o peito, cabelos castanhos penteados para trás, testa alta e larga com entradas pronunciadas, sobrancelhas pretas e grossas sobre olho fundo e semicerrado. Nariz comprido com a ponta avermelhada assim como a orelha e costeleta e barba sombreadas canhestramente. Tronco reclinado para a esquerda, cotovelo direito apoiado sobre o joelho e braço esquerdo ao longo do corpo, vendo-se a musculatura flácida do corpo despido e pano branco destacando-se sobre o panejamento escuro que lhe cobre as pernas. Fundo liso e luz incidindo pela direita.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,73.0,60.0,"Assinada e datada na metade inferior à esquerda ""CPortinari 923""",,,73 x 60 cm,"Figura Humana, Homem",,18054_Velho.jpeg,1923.0,1920.0,"[[np.float64(0.11101251255257767), np.float64(0.04480076421961611), np.float64(0.023774519250415318)]]",1.0
840,840,18055,https://www.portinari.org.br/acervo/obras/18055/vendedor-de-passaros,Vendedor de Pássaros,FCO-2705,CR-4822,1961,https://acervo-portinari.s3.sa-east-1.amazonaws.com/cd0a96fe6f7cdb517c5dce46d1d94827.jpeg,"Composição nos tons rosas, azuis, verdes, amarelos, vermelhos, cinzas, branco e preto. Textura lisa no fundo e áspera na figura do...","Composição nos tons rosas, azuis, verdes, amarelos, vermelhos, cinzas, branco e preto. Textura lisa no fundo e áspera na figura do homem. Homem em pé, de frente, ocupando quase toda a altura da composição, contra fundo geometrizado. Ele tem o rosto oval encoberto por sombreado na altura dos olhos provocado pela aba do chapéu, traços fisionômicos sugeridos. À direita do rosto, vê-se seu perfil sombreado. Está com os braços caídos ao longo do corpo, segurando na mão direita uma cabeça e na esquerda uma gaiola quadrada de grades finas vendo-se um passarinho amarelo no seu interior. Veste camisa e calças brancas representadas por formas geométricas em claro-escuro e está descalço. O fundo é rosa com leve geometrizado em tons mais escuros até a linha que corta a composição na horizontal no meio do tronco da figura e azul no resto da composição com retângulo verde vertical atrás da parte superior do homem.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,madeira compensada,,65.0,51.0,"Assinada e datada na metade inferior à direita ""PORTINARI 61""",,,65 x 51 cm,"Diversos, Objetos, Gaiola, Cultura Brasileira, Tipos populares, Vendedor de pássaros, Figura Humana, Homem",,18055_Vendedor_de_P_ssaros.jpeg,1961.0,1960.0,"[[np.float64(0.7564674463090527), np.float64(0.46042324983963556), np.float64(0.38331539017610555)], [np.float64(0.28176542255473913), np.float64(0.4401838076365053), np.float64(0.48976851903553253)]]",0.675408593257719
